datetime,전력사용량(MWh),hour,dayofweek,month,is_holiday,is_peak_hour,기온(°C),강수량(mm),습도(%),일사(MJ/m2),CDD,HDD,is_heatwave,temp_3h_mean,temp_6h_max,lag_1,lag_3,lag_24,lag_168,rolling_6h_mean,rolling_24h_mean,rolling_24h_std,예측값(MWh)
2023-01-08 01:00:00,3758,1,6,1,0,0,-1.8,0.0,74.0,0.0,0.0,19.8,0,-0.733333333333334,1.1,4087.0,4668.0,3906.0,3783.0,4729.666666666667,4545.541666666667,763.8446222132136,3738.3157
2023-01-08 02:00:00,3514,2,6,1,0,0,-2.0,0.0,74.0,0.0,0.0,20.0,0,-1.3666666666666674,0.5,3758.0,4362.0,3600.0,3567.0,4484.5,4539.375,769.80640211622,3518.8164
2023-01-08 03:00:00,3361,3,6,1,0,0,-2.4,0.0,77.0,0.0,0.0,20.4,0,-1.733333333333334,0.2,3514.0,4087.0,3424.0,3364.0,4218.166666666667,4535.791666666667,774.5546815494268,3343.3638
2023-01-08 04:00:00,3284,4,6,1,0,0,-2.8,0.0,76.0,0.0,0.0,20.8,0,-2.066666666666668,0.1,3361.0,3758.0,3333.0,3264.0,3958.3333333333335,4533.166666666667,778.5826959885138,3242.1692
2023-01-08 05:00:00,3290,5,6,1,0,0,-3.1,0.0,80.0,0.0,0.0,21.1,0,-2.4000000000000004,-0.9,3284.0,3514.0,3339.0,3252.0,3727.6666666666665,4531.125,781.9237877073429,3243.138
2023-01-08 06:00:00,3423,6,6,1,0,0,-3.2,0.0,86.0,0.0,0.0,21.2,0,-2.766666666666667,-1.4,3290.0,3361.0,3487.0,3376.0,3549.0,4529.083333333333,785.2288459931277,3376.3455
2023-01-08 07:00:00,3634,7,6,1,0,0,-3.2,0.0,89.0,0.0,0.0,21.2,0,-3.0333333333333337,-1.8,3423.0,3284.0,3744.0,3586.0,3438.333333333333,4526.416666666667,789.0211831986647,3652.799
2023-01-08 08:00:00,3892,8,6,1,0,0,-3.7,0.0,90.0,0.0,0.0,21.7,0,-3.166666666666668,-2.0,3634.0,3290.0,4053.0,3825.0,3417.6666666666665,4521.833333333333,794.0671128501255,3908.3179
2023-01-08 09:00:00,4249,9,6,1,0,0,-3.3,0.0,90.0,0.25,0.0,21.3,0,-3.366666666666668,-2.4,3892.0,3423.0,4534.0,4132.0,3480.6666666666665,4515.125,798.8656257741143,4204.4746
2023-01-08 10:00:00,4576,10,6,1,0,0,-1.0,0.0,84.0,0.77,0.0,19.0,0,-3.400000000000001,-2.8,4249.0,3634.0,5072.0,4398.0,3628.6666666666665,4503.25,800.6890103556666,4474.9346
2023-01-08 11:00:00,4817,11,6,1,0,0,1.0,0.0,76.0,1.32,0.0,17.0,0,-2.666666666666668,-1.0,4576.0,3892.0,5420.0,4580.0,3844.0,4482.583333333333,791.721619755577,4668.292
2023-01-08 12:00:00,4846,12,6,1,0,0,2.8,0.0,67.0,1.64,0.0,15.2,0,-1.1000000000000003,1.0,4817.0,4249.0,5497.0,4585.0,4098.5,4457.458333333333,769.9482184263819,4808.033
2023-01-08 13:00:00,4827,13,6,1,0,0,4.2,0.0,54.0,1.71,0.0,13.8,0,0.9333333333333326,2.8,4846.0,4576.0,5430.0,4569.0,4335.666666666667,4430.333333333333,742.7190156660002,4797.244
2023-01-08 14:00:00,4776,14,6,1,0,1,4.9,0.0,52.0,1.62,0.0,13.1,0,2.666666666666666,4.2,4827.0,4817.0,5300.0,4540.0,4534.5,4405.208333333333,717.1921687274939,4706.4785
2023-01-08 15:00:00,4717,15,6,1,0,1,5.9,0.0,47.0,1.25,0.0,12.1,0,3.9666666666666655,4.9,4776.0,4846.0,5182.0,4510.0,4681.833333333333,4383.375,696.4437498744019,4694.368
2023-01-08 16:00:00,4705,16,6,1,0,1,5.7,0.0,49.0,0.65,0.0,12.3,0,4.999999999999999,5.9,4717.0,4827.0,5108.0,4516.0,4759.833333333333,4364.0,679.522658546607,4638.3325
2023-01-08 17:00:00,4797,17,6,1,0,1,4.9,0.0,54.0,0.14,0.0,13.1,0,5.5,5.9,4705.0,4776.0,5089.0,4598.0,4781.333333333333,4347.208333333333,665.1659472032736,4775.6006
2023-01-08 18:00:00,4976,18,6,1,0,0,4.0,0.0,59.0,0.02,0.0,14.0,0,5.5,5.9,4797.0,4717.0,5197.0,4861.0,4778.0,4335.041666666667,653.5773450896843,4972.1895
2023-01-08 19:00:00,5049,19,6,1,0,0,3.5,0.0,62.0,0.0,0.0,14.5,0,4.866666666666666,5.9,4976.0,4705.0,5229.0,5002.0,4799.666666666667,4325.833333333333,642.365781390507,5035.009
2023-01-08 20:00:00,4959,20,6,1,0,0,3.1,0.0,64.0,0.0,0.0,14.9,0,4.133333333333333,5.9,5049.0,4797.0,5112.0,4962.0,4836.666666666667,4318.333333333333,632.3347810790627,4976.925
2023-01-08 21:00:00,4791,21,6,1,0,0,3.1,0.0,64.0,0.0,0.0,14.9,0,3.5333333333333328,5.9,4959.0,4976.0,4920.0,4847.0,4867.166666666667,4311.958333333333,624.7106794116792,4825.5786
2023-01-08 22:00:00,4547,22,6,1,0,0,3.1,0.0,64.0,0.0,0.0,14.9,0,3.2333333333333325,5.7,4791.0,5049.0,4668.0,4666.0,4879.5,4306.583333333333,619.7871946617273,4603.2773
2023-01-08 23:00:00,4231,23,6,1,0,0,3.2,0.0,63.0,0.0,0.0,14.8,0,3.1,4.9,4547.0,4959.0,4362.0,4382.0,4853.166666666667,4301.541666666667,617.2061863342448,4260.0137
2023-01-09 00:00:00,3935,0,0,1,0,0,3.2,0.0,64.0,0.0,0.0,14.8,0,3.133333333333333,4.0,4231.0,4791.0,4087.0,4071.0,4758.833333333333,4296.083333333333,617.2275259906729,3939.9727
2023-01-09 01:00:00,3588,1,0,1,0,0,3.2,0.0,65.0,0.0,0.0,14.8,0,3.166666666666666,3.5,3935.0,4547.0,3758.0,3763.0,4585.333333333333,4289.75,620.2386812664279,3609.911
2023-01-09 02:00:00,3358,2,0,1,0,0,3.3,0.0,65.0,0.0,0.0,14.7,0,3.2,3.2,3588.0,4231.0,3514.0,3544.0,4341.833333333333,4282.666666666667,627.503657821767,3393.4043
2023-01-09 03:00:00,3219,3,0,1,0,0,3.4,0.0,66.0,0.0,0.0,14.6,0,3.2333333333333325,3.3,3358.0,3935.0,3361.0,3424.0,4075.0,4276.166666666667,636.5547667047038,3275.3142
2023-01-09 04:00:00,3165,4,0,1,0,0,3.4,0.0,66.0,0.0,0.0,14.6,0,3.2999999999999994,3.4,3219.0,3588.0,3284.0,3371.0,3813.0,4270.25,646.0204768594615,3202.3022
2023-01-09 05:00:00,3224,5,0,1,0,0,3.5,0.0,66.0,0.0,0.0,14.5,0,3.3666666666666654,3.4,3165.0,3358.0,3290.0,3430.0,3582.6666666666665,4265.291666666667,654.3225822686037,3245.5942
2023-01-09 06:00:00,3517,6,0,1,0,0,3.7,0.0,66.0,0.0,0.0,14.3,0,3.433333333333332,3.5,3224.0,3219.0,3423.0,3737.0,3414.833333333333,4262.541666666667,658.7236657002768,3533.5608
2023-01-09 07:00:00,4095,7,0,1,0,0,3.8,0.0,74.0,0.0,0.0,14.2,0,3.5333333333333328,3.7,3517.0,3165.0,3634.0,4344.0,3345.1666666666665,4266.458333333333,653.7757213605952,4110.1562
2023-01-09 08:00:00,4856,8,0,1,0,0,3.5,0.0,72.0,0.01,0.0,14.5,0,3.6666666666666656,3.8,4095.0,3224.0,3892.0,5143.0,3429.6666666666665,4285.666666666667,641.033856981898,4802.1475
2023-01-09 09:00:00,5750,9,0,1,0,0,3.6,0.0,74.0,0.1,0.0,14.4,0,3.6666666666666656,3.8,4856.0,3517.0,4249.0,6090.0,3679.3333333333335,4325.833333333333,645.4808565959731,5694.8364
2023-01-09 10:00:00,6408,10,0,1,0,0,4.7,0.0,72.0,0.63,0.0,13.3,0,3.633333333333333,3.8,5750.0,4095.0,4576.0,6842.0,4101.166666666667,4388.375,707.4547035737929,6356.36
2023-01-09 11:00:00,6599,11,0,1,0,0,5.5,0.0,65.0,1.3,0.0,12.5,0,3.933333333333332,4.7,6408.0,4856.0,4817.0,7119.0,4641.666666666667,4464.708333333333,818.6722803028205,6677.379
2023-01-09 12:00:00,6530,12,0,1,0,0,6.3,0.0,59.0,1.72,0.0,11.7,0,4.599999999999999,5.5,6599.0,5750.0,4846.0,7289.0,5204.166666666667,4538.958333333333,925.8119106171448,6509.4775
2023-01-09 13:00:00,6378,13,0,1,0,0,6.5,0.0,51.0,1.89,0.0,11.5,0,5.499999999999999,6.3,6530.0,6408.0,4827.0,7149.0,5706.333333333333,4609.125,1010.0742251029772,6373.345
2023-01-09 14:00:00,6301,14,0,1,0,1,6.7,0.0,51.0,1.79,0.0,11.3,0,6.099999999999999,6.5,6378.0,6599.0,4776.0,7060.0,6086.833333333333,4673.75,1072.3189925293311,6276.514
2023-01-09 15:00:00,6199,15,0,1,0,1,5.8,0.0,51.0,1.52,0.0,12.2,0,6.5,6.7,6301.0,6530.0,4717.0,6945.0,6327.666666666667,4737.291666666667,1122.643444080186,6187.9023
2023-01-09 16:00:00,6125,16,0,1,0,1,5.6,0.0,46.0,1.06,0.0,12.4,0,6.333333333333332,6.7,6199.0,6378.0,4705.0,6828.0,6402.5,4799.041666666667,1161.562234353094,6121.5625
2023-01-09 17:00:00,6159,17,0,1,0,1,4.3,0.0,45.0,0.46,0.0,13.7,0,6.033333333333332,6.7,6125.0,6301.0,4797.0,6817.0,6355.333333333333,4858.208333333333,1192.321848115157,6115.583
2023-01-09 18:00:00,6242,18,0,1,0,0,2.8,0.0,49.0,0.05,0.0,15.2,0,5.2333333333333325,6.7,6159.0,6199.0,4976.0,6838.0,6282.0,4914.958333333333,1221.341759640016,6161.618
2023-01-09 19:00:00,6053,19,0,1,0,0,1.7,0.0,50.0,0.0,0.0,16.3,0,4.233333333333332,6.7,6242.0,6125.0,5049.0,6549.0,6234.0,4967.708333333333,1251.0703757762462,6022.397
2023-01-09 20:00:00,5744,20,0,1,0,0,0.8,0.0,53.0,0.0,0.0,17.2,0,2.933333333333332,6.7,6053.0,6159.0,4959.0,6156.0,6179.833333333333,5009.541666666667,1270.5411712154842,5837.9053
2023-01-09 21:00:00,5411,21,0,1,0,0,0.6,0.0,56.0,0.0,0.0,17.4,0,1.7666666666666655,5.8,5744.0,6242.0,4791.0,5757.0,6087.0,5042.25,1279.2579455701414,5455.644
2023-01-09 22:00:00,5036,22,0,1,0,0,-0.3,0.0,58.0,0.0,0.0,18.3,0,1.0333333333333323,5.6,5411.0,6053.0,4547.0,5350.0,5955.666666666667,5068.083333333333,1280.223381210128,5058.8477
2023-01-09 23:00:00,4565,23,0,1,0,0,-1.1,0.0,61.0,0.0,0.0,19.1,0,0.3666666666666658,4.3,5036.0,5744.0,4231.0,4841.0,5774.166666666667,5088.458333333333,1275.4520419176392,4610.0254
2023-01-10 00:00:00,4183,0,1,1,0,0,-1.3,0.0,60.0,0.0,0.0,19.3,0,-0.2666666666666675,2.8,4565.0,5411.0,3935.0,4440.0,5508.5,5102.375,1267.4866884645276,4198.4756
2023-01-10 01:00:00,3816,1,1,1,0,0,-2.1,0.0,62.0,0.0,0.0,20.1,0,-0.9000000000000009,1.7,4183.0,5036.0,3588.0,4074.0,5165.333333333333,5112.708333333333,1258.5350517364493,3820.8284
2023-01-10 02:00:00,3520,2,1,1,0,0,-2.6,0.0,67.0,0.0,0.0,20.6,0,-1.5000000000000009,0.8,3816.0,4565.0,3358.0,3777.0,4792.5,5122.208333333333,1247.3361521455502,3536.862
2023-01-10 03:00:00,3375,3,1,1,0,0,-2.8,0.0,70.0,0.0,0.0,20.8,0,-2.000000000000001,0.6,3520.0,4183.0,3219.0,3631.0,4421.833333333333,5128.958333333333,1237.7756866097793,3428.4663
2023-01-10 04:00:00,3318,4,1,1,0,0,-3.0,0.0,72.0,0.0,0.0,21.0,0,-2.500000000000001,-0.3,3375.0,3816.0,3165.0,3571.0,4082.5,5135.458333333333,1227.6781542254105,3370.5242
2023-01-10 05:00:00,3379,5,1,1,0,0,-3.2,0.0,71.0,0.0,0.0,21.2,0,-2.8000000000000007,-1.1,3318.0,3520.0,3224.0,3632.0,3796.1666666666665,5141.833333333333,1217.3550683012877,3437.9927
2023-01-10 06:00:00,3677,6,1,1,0,0,-3.8,0.0,70.0,0.0,0.0,21.8,0,-3.0000000000000013,-1.3,3379.0,3375.0,3517.0,3928.0,3598.5,5148.291666666667,1207.1061867186684,3707.3694
2023-01-10 07:00:00,4251,7,1,1,0,0,-3.7,0.0,73.0,0.0,0.0,21.7,0,-3.333333333333334,-2.1,3677.0,3318.0,4095.0,4535.0,3514.1666666666665,5154.958333333333,1198.1134256810133,4285.5664
2023-01-10 08:00:00,5026,8,1,1,0,0,-3.9,0.0,75.0,0.0,0.0,21.9,0,-3.566666666666668,-2.6,4251.0,3379.0,4856.0,5369.0,3586.6666666666665,5161.458333333333,1192.523046141961,4957.821
2023-01-10 09:00:00,5931,9,1,1,0,0,-3.2,0.0,75.0,0.29,0.0,21.2,0,-3.8000000000000007,-2.8,5026.0,3677.0,5750.0,6389.0,3837.6666666666665,5168.541666666667,1191.1338762842215,5930.066
2023-01-10 10:00:00,6575,10,1,1,0,0,-0.4,0.0,66.0,0.84,0.0,18.4,0,-3.600000000000001,-3.0,5931.0,4251.0,6408.0,7151.0,4263.666666666667,5176.083333333333,1195.5402968738724,6584.3174
2023-01-10 11:00:00,6774,11,1,1,0,0,2.2,0.0,56.0,1.45,0.0,15.8,0,-2.500000000000001,-0.4,6575.0,5026.0,6599.0,7385.0,4806.5,5183.041666666667,1203.481705544252,6830.8506
2023-01-10 12:00:00,6647,12,1,1,0,0,4.5,0.0,49.0,1.84,0.0,13.5,0,-0.4666666666666674,2.2,6774.0,5931.0,6530.0,7323.0,5372.333333333333,5190.333333333333,1212.92681117838,6643.2305
2023-01-10 13:00:00,6434,13,1,1,0,0,6.4,0.0,45.0,1.95,0.0,11.6,0,2.099999999999999,4.5,6647.0,6575.0,6378.0,7133.0,5867.333333333333,5195.208333333333,1218.7663748435411,6497.5103
2023-01-10 14:00:00,6304,14,1,1,0,1,8.2,0.0,40.0,1.9,0.0,9.8,0,4.366666666666666,6.4,6434.0,6774.0,6301.0,7048.0,6231.166666666667,5197.541666666667,1221.180504379002,6280.9424
2023-01-10 15:00:00,6177,15,1,1,0,1,8.8,0.0,41.0,1.57,0.0,9.2,0,6.3666666666666645,8.2,6304.0,6647.0,6199.0,6950.0,6444.166666666667,5197.666666666667,1221.298513047079,6109.3457
2023-01-10 16:00:00,6073,16,1,1,0,1,8.5,0.0,40.0,1.07,0.0,9.5,0,7.8,8.8,6177.0,6434.0,6125.0,6851.0,6485.166666666667,5196.75,1220.5222777298145,6096.675
2023-01-10 17:00:00,6046,17,1,1,0,1,6.8,0.0,44.0,0.41,0.0,11.2,0,8.5,8.8,6073.0,6304.0,6159.0,6820.0,6401.5,5194.583333333333,1218.847813614815,6048.913
2023-01-10 18:00:00,6127,18,1,1,0,0,4.9,0.0,51.0,0.01,0.0,13.1,0,8.033333333333331,8.8,6046.0,6177.0,6242.0,6861.0,6280.166666666667,5189.875,1215.1730709620322,6101.69
2023-01-10 19:00:00,5936,19,1,1,0,0,4.2,0.0,52.0,0.0,0.0,13.8,0,6.733333333333332,8.8,6127.0,6073.0,6053.0,6549.0,6193.5,5185.083333333333,1211.0637407081276,5985.475
2023-01-10 20:00:00,5647,20,1,1,0,0,3.5,0.0,55.0,0.0,0.0,14.5,0,5.299999999999999,8.8,5936.0,6046.0,5744.0,6196.0,6110.5,5180.208333333333,1207.6488108561657,5672.3496
2023-01-10 21:00:00,5317,21,1,1,0,0,2.9,0.0,57.0,0.0,0.0,15.1,0,4.199999999999999,8.8,5647.0,6127.0,5411.0,5797.0,6001.0,5176.166666666667,1205.8408816606152,5360.658
2023-01-10 22:00:00,4961,22,1,1,0,0,2.2,0.0,62.0,0.0,0.0,15.8,0,3.533333333333332,8.5,5317.0,5936.0,5036.0,5372.0,5857.666666666667,5172.25,1205.1974490946866,4959.4243
2023-01-10 23:00:00,4514,23,1,1,0,0,1.9,0.0,63.0,0.0,0.0,16.1,0,2.8666666666666654,6.8,4961.0,5647.0,4565.0,4867.0,5672.333333333333,5169.125,1205.663242062584,4530.0703
2023-01-11 00:00:00,4158,0,2,1,0,0,1.2,0.0,66.0,0.0,0.0,16.8,0,2.333333333333332,4.9,4514.0,5317.0,4183.0,4469.0,5417.0,5167.0,1206.8187068919422,4206.762
2023-01-11 01:00:00,3812,1,2,1,0,0,0.4,0.0,70.0,0.0,0.0,17.6,0,1.7666666666666655,4.2,4158.0,4961.0,3816.0,4083.0,5088.833333333333,5165.958333333333,1207.7154314679383,3813.2825
2023-01-11 02:00:00,3500,2,2,1,0,0,-0.3,0.0,68.0,0.0,0.0,18.3,0,1.1666666666666654,3.5,3812.0,4514.0,3520.0,3783.0,4734.833333333333,5165.791666666667,1207.9100880434326,3534.1929
2023-01-11 03:00:00,3352,3,2,1,0,0,-0.6,0.0,73.0,0.0,0.0,18.6,0,0.4333333333333322,2.9,3500.0,4158.0,3375.0,3632.0,4377.0,5164.958333333333,1209.1011925560952,3380.3823
2023-01-11 04:00:00,3294,4,2,1,0,0,-0.8,0.0,78.0,0.0,0.0,18.8,0,-0.1666666666666678,2.2,3352.0,3812.0,3318.0,3563.0,4049.5,5164.0,1210.589795171719,3305.3813
2023-01-11 05:00:00,3360,5,2,1,0,0,-1.0,0.0,78.0,0.0,0.0,19.0,0,-0.5666666666666679,1.9,3294.0,3500.0,3379.0,3615.0,3771.6666666666665,5163.0,1212.189825857747,3363.5837
2023-01-11 06:00:00,3650,6,2,1,0,0,-1.1,0.0,80.0,0.0,0.0,19.1,0,-0.8000000000000012,1.2,3360.0,3352.0,3677.0,3905.0,3579.333333333333,5162.208333333333,1213.411180861859,3675.2344
2023-01-11 07:00:00,4217,7,2,1,0,0,-1.5,0.0,83.0,0.0,0.0,19.5,0,-0.966666666666668,0.4,3650.0,3294.0,4251.0,4481.0,3494.6666666666665,5161.083333333333,1214.859695483448,4260.3145
2023-01-11 08:00:00,4966,8,2,1,0,0,-1.9,0.0,84.0,0.0,0.0,19.9,0,-1.2000000000000013,-0.3,4217.0,3360.0,5026.0,5282.0,3562.1666666666665,5159.666666666667,1215.986401049051,4982.911
2023-01-11 09:00:00,5827,9,2,1,0,0,-1.5,0.0,83.0,0.26,0.0,19.5,0,-1.500000000000001,-0.6,4966.0,3650.0,5931.0,6264.0,3806.5,5157.166666666667,1216.3347889625502,5833.2773
2023-01-11 10:00:00,6461,10,2,1,0,0,0.8,0.0,78.0,0.8,0.0,17.2,0,-1.6333333333333344,-0.8,5827.0,4217.0,6575.0,7001.0,4219.0,5152.833333333333,1213.6403258707671,6517.628
2023-01-11 11:00:00,6634,11,2,1,0,0,3.6,0.0,65.0,1.35,0.0,14.4,0,-0.8666666666666677,0.8,6461.0,4966.0,6774.0,7224.0,4746.833333333333,5148.083333333333,1208.0423587688065,6689.8525
2023-01-11 12:00:00,6510,12,2,1,0,0,5.3,0.0,56.0,1.69,0.0,12.7,0,0.9666666666666656,3.6,6634.0,5827.0,6647.0,7116.0,5292.5,5142.25,1200.1621720127769,6538.262
2023-01-11 13:00:00,6303,13,2,1,0,0,7.0,0.0,47.0,1.88,0.0,11.0,0,3.233333333333332,5.3,6510.0,6461.0,6434.0,6923.0,5769.166666666667,5136.541666666667,1192.9983774604138,6313.867
2023-01-11 14:00:00,6187,14,2,1,0,1,8.8,0.0,35.0,1.84,0.0,9.2,0,5.299999999999998,7.0,6303.0,6634.0,6304.0,6846.0,6116.833333333333,5131.083333333333,1187.0890562785185,6104.0527
2023-01-11 15:00:00,6061,15,2,1,0,1,8.3,0.0,33.0,1.53,0.0,9.7,0,7.033333333333331,8.8,6187.0,6510.0,6177.0,6729.0,6320.333333333333,5126.208333333333,1182.2933859082143,6085.724
2023-01-11 16:00:00,5967,16,2,1,0,1,8.6,0.0,35.0,1.03,0.0,9.4,0,8.033333333333331,8.8,6061.0,6303.0,6073.0,6619.0,6359.333333333333,5121.375,1178.0403334240746,5988.0513
2023-01-11 17:00:00,5953,17,2,1,0,1,7.2,0.0,41.0,0.45,0.0,10.8,0,8.566666666666665,8.8,5967.0,6187.0,6046.0,6593.0,6277.0,5116.958333333333,1174.5108317255194,5938.7534
2023-01-11 18:00:00,6040,18,2,1,0,0,5.4,0.0,48.0,0.03,0.0,12.6,0,8.033333333333331,8.8,5953.0,6061.0,6127.0,6644.0,6163.5,5113.083333333333,1171.4618855410338,5976.205
2023-01-11 19:00:00,5854,19,2,1,0,0,4.5,0.0,51.0,0.0,0.0,13.5,0,7.0666666666666655,8.8,6040.0,5967.0,5936.0,6371.0,6085.166666666667,5109.458333333333,1168.3183745346787,5893.5166
2023-01-11 20:00:00,5585,20,2,1,0,0,3.6,0.0,56.0,0.0,0.0,14.4,0,5.699999999999998,8.8,5854.0,5953.0,5647.0,6053.0,6010.333333333333,5106.041666666667,1165.9135428893285,5653.66
2023-01-11 21:00:00,5270,21,2,1,0,0,3.2,0.0,56.0,0.0,0.0,14.8,0,4.499999999999999,8.6,5585.0,6040.0,5317.0,5676.0,5910.0,5103.458333333333,1164.7309067526796,5303.195
2023-01-11 22:00:00,4916,22,2,1,0,0,3.0,0.0,63.0,0.0,0.0,15.0,0,3.766666666666664,8.6,5270.0,5854.0,4961.0,5273.0,5778.166666666667,5101.5,1164.3957193773686,4902.9775
2023-01-11 23:00:00,4489,23,2,1,0,0,2.3,0.0,64.0,0.0,0.0,15.7,0,3.2666666666666653,7.2,4916.0,5585.0,4514.0,4792.0,5603.0,5099.625,1164.667999437194,4489.137
2023-01-12 00:00:00,4125,0,3,1,0,0,1.5,0.0,66.0,0.0,0.0,16.5,0,2.833333333333332,5.4,4489.0,5270.0,4158.0,4402.0,5359.0,5098.583333333333,1165.2255954989098,4168.5415
2023-01-12 01:00:00,3764,1,3,1,0,0,1.1,0.0,61.0,0.0,0.0,16.9,0,2.2666666666666644,4.5,4125.0,4916.0,3812.0,4027.0,5039.833333333333,5097.208333333333,1166.4026442970626,3810.5576
2023-01-12 02:00:00,3457,2,3,1,0,0,0.7,0.0,61.0,0.0,0.0,17.3,0,1.6333333333333315,3.6,3764.0,4489.0,3500.0,3724.0,4691.5,5095.208333333333,1168.74097919482,3510.6628
2023-01-12 03:00:00,3310,3,3,1,0,0,0.5,0.0,64.0,0.0,0.0,17.5,0,1.099999999999998,3.2,3457.0,4125.0,3352.0,3569.0,4336.833333333333,5093.416666666667,1171.3228462490258,3352.341
2023-01-12 04:00:00,3255,4,3,1,0,0,-0.1,0.0,68.0,0.0,0.0,18.1,0,0.7666666666666648,3.0,3310.0,3764.0,3294.0,3513.0,4010.1666666666665,5091.666666666667,1174.065869815939,3284.5493
2023-01-12 05:00:00,3320,5,3,1,0,0,-0.3,0.0,68.0,0.0,0.0,18.3,0,0.3666666666666648,2.3,3255.0,3457.0,3360.0,3573.0,3733.3333333333335,5090.041666666667,1176.6862268460811,3362.6714
2023-01-12 06:00:00,3611,6,3,1,0,0,-0.3,0.0,69.0,0.0,0.0,18.3,0,0.0333333333333315,1.5,3320.0,3310.0,3650.0,3871.0,3538.5,5088.375,1179.2687053203006,3624.5503
2023-01-12 07:00:00,4172,7,3,1,0,0,-0.5,0.0,70.0,0.0,0.0,18.5,0,-0.233333333333335,1.1,3611.0,3255.0,4217.0,4464.0,3452.833333333333,5086.75,1181.3619351151967,4188.85
2023-01-12 08:00:00,4896,8,3,1,0,0,-0.3,0.0,70.0,0.0,0.0,18.3,0,-0.3666666666666685,0.7,4172.0,3320.0,4966.0,5256.0,3520.833333333333,5084.875,1182.8371681276926,4874.674
2023-01-12 09:00:00,5712,9,3,1,0,0,1.4,0.0,61.0,0.26,0.0,16.6,0,-0.3666666666666684,0.5,4896.0,3611.0,5827.0,6209.0,3760.6666666666665,5081.958333333333,1183.2292761453834,5713.021
2023-01-12 10:00:00,6294,10,3,1,0,0,3.8,0.0,53.0,0.77,0.0,14.2,0,0.1999999999999982,1.4,5712.0,4172.0,6461.0,6941.0,4161.0,5077.166666666667,1180.310190131191,6224.089
2023-01-12 11:00:00,6430,11,3,1,0,0,6.2,0.0,44.0,1.35,0.0,11.8,0,1.6333333333333315,3.8,6294.0,4896.0,6634.0,7221.0,4667.5,5070.208333333333,1172.262137888761,6401.328
2023-01-12 12:00:00,6294,12,3,1,0,0,8.1,0.0,38.0,1.71,0.0,9.9,0,3.7999999999999994,6.2,6430.0,5712.0,6510.0,7158.0,5185.833333333333,5061.708333333333,1161.1167967003585,6220.174
2023-01-12 13:00:00,6082,13,3,1,0,0,9.8,0.0,34.0,1.86,0.0,8.2,0,6.033333333333331,8.1,6294.0,6294.0,6303.0,7015.0,5633.0,5052.708333333333,1150.188471480882,6110.1294
2023-01-12 14:00:00,5909,14,3,1,0,1,11.3,0.0,29.0,1.8,0.0,6.699999999999999,0,8.033333333333331,9.8,6082.0,6430.0,6187.0,6915.0,5951.333333333333,5043.5,1140.5881015473096,5979.658
2023-01-12 15:00:00,5813,15,3,1,0,1,11.9,0.0,27.0,1.53,0.0,6.1,0,9.73333333333333,11.3,5909.0,6294.0,6061.0,6796.0,6120.166666666667,5031.916666666667,1129.8311884935488,5823.704
2023-01-12 16:00:00,5709,16,3,1,0,1,12.5,0.0,28.0,1.07,0.0,5.5,0,10.999999999999998,11.9,5813.0,6082.0,5967.0,6634.0,6137.0,5021.583333333333,1121.110509879517,5692.895
2023-01-12 17:00:00,5678,17,3,1,0,1,11.6,0.0,33.0,0.48,0.0,6.4,0,11.9,12.5,5709.0,5909.0,5953.0,6571.0,6039.5,5010.833333333333,1112.8576090277704,5676.451
2023-01-12 18:00:00,5762,18,3,1,0,0,9.3,0.0,34.0,0.05,0.0,8.7,0,11.999999999999998,12.5,5678.0,5813.0,6040.0,6602.0,5914.166666666667,4999.375,1104.116401098138,5679.3813
2023-01-12 19:00:00,5644,19,3,1,0,0,8.1,0.0,38.0,0.0,0.0,9.9,0,11.133333333333333,12.5,5762.0,5709.0,5854.0,6320.0,5825.5,4987.791666666667,1094.1376584231537,5620.1074
2023-01-12 20:00:00,5402,20,3,1,0,0,7.5,0.0,38.0,0.0,0.0,10.5,0,9.666666666666664,12.5,5644.0,5678.0,5585.0,5985.0,5752.5,4979.041666666667,1087.730204686988,5406.441
2023-01-12 21:00:00,5118,21,3,1,0,0,7.4,0.0,35.0,0.0,0.0,10.6,0,8.299999999999997,12.5,5402.0,5762.0,5270.0,5625.0,5668.0,4971.416666666667,1083.9325310571917,5145.193
2023-01-12 22:00:00,4797,22,3,1,0,0,7.9,0.0,35.0,0.0,0.0,10.1,0,7.666666666666664,12.5,5118.0,5644.0,4916.0,5227.0,5552.166666666667,4965.083333333333,1082.5552668557357,4819.264
2023-01-12 23:00:00,4378,23,3,1,0,0,8.5,0.0,36.0,0.0,0.0,9.5,0,7.599999999999998,11.6,4797.0,5402.0,4489.0,4746.0,5400.166666666667,4960.125,1083.062257333742,4381.036
2023-01-13 00:00:00,4038,0,4,1,0,0,8.5,0.0,45.0,0.0,0.0,9.5,0,7.933333333333331,9.3,4378.0,5118.0,4125.0,4375.0,5183.5,4955.5,1085.3960607518543,4016.789
2023-01-13 01:00:00,3695,1,4,1,0,0,7.3,0.0,61.0,0.0,0.0,10.7,0,8.299999999999997,8.5,4038.0,4797.0,3764.0,3997.0,4896.166666666667,4951.875,1088.4313927570822,3691.918
2023-01-13 02:00:00,3378,2,4,1,0,0,5.7,0.0,86.0,0.0,0.0,12.3,0,8.099999999999998,8.5,3695.0,4378.0,3457.0,3676.0,4571.333333333333,4949.0,1091.791427764077,3418.5142
